taiObs,visit,dataType,scale,rate
2022-05-14 10:35:17.905,35806,FLAT,1.8,0.911
2022-05-14 10:36:15.995,35807,FLAT,1.8,0.882
2022-05-14 10:37:14.185,35808,FLAT,1.6,0.811
2022-05-14 10:38:12.075,35809,FLAT,1.7,0.869
2022-05-14 10:39:10.074,35810,FLAT,1.7,0.846
2022-05-14 10:40:08.080,35811,FLAT,1.7,0.849
2022-05-14 10:41:05.986,35812,FLAT,1.7,0.86
2022-05-14 10:42:03.894,35813,FLAT,1.7,0.857
2022-05-14 10:43:01.894,35814,FLAT,1.7,0.831
2022-05-14 10:43:59.892,35815,FLAT,1.8,0.876
2022-05-14 10:44:57.786,35816,FLAT,1.7,0.872
2022-05-14 10:45:55.686,35817,FLAT,1.7,0.849
2022-05-14 10:46:53.676,35818,FLAT,1.7,0.859
2022-05-14 10:47:51.567,35819,FLAT,1.8,0.903
2022-05-14 10:48:49.559,35820,FLAT,1.7,0.858
2022-05-14 11:06:29.950,35836,DARK,173.2,0.577
2022-05-14 11:12:26.478,35837,DARK,199.9,0.666
2022-05-14 11:18:22.993,35838,DARK,277.9,0.926
2022-05-14 11:24:19.437,35839,DARK,369.8,1.233
2022-05-14 11:30:16.054,35840,DARK,438.1,1.46
2022-05-14 11:36:12.593,35841,DARK,480.3,1.601
2022-05-14 11:42:09.069,35842,DARK,540.1,1.8
2022-05-14 11:48:05.552,35843,DARK,551.0,1.837
2022-05-14 11:54:02.067,35844,DARK,613.6,2.045
2022-05-14 11:59:58.480,35845,DARK,693.7,2.312
2022-05-14 12:05:54.971,35846,DARK,667.4,2.225
2022-05-14 12:11:51.481,35847,DARK,747.6,2.492
2022-05-14 12:17:48.107,35848,DARK,909.6,3.032
2022-05-14 12:23:44.631,35849,DARK,1108.4,3.695
2022-05-14 12:29:41.078,35850,DARK,1237.9,4.126
2022-05-14 13:07:18.436,35851,COMPARISON,918.7,5.104
2022-05-14 13:11:14.428,35852,COMPARISON,826.7,4.593
2022-05-14 13:15:10.443,35853,COMPARISON,659.5,3.664
2022-05-14 13:19:06.566,35854,COMPARISON,565.0,3.139
2022-05-14 13:23:02.572,35855,COMPARISON,582.0,3.233
2022-05-14 13:26:58.471,35856,COMPARISON,517.4,2.874
2022-05-14 13:31:05.969,35857,COMPARISON,488.8,2.715
2022-05-14 13:35:02.061,35858,COMPARISON,515.0,2.861
2022-05-14 13:38:58.033,35859,COMPARISON,503.2,2.795
2022-05-14 13:42:53.977,35860,COMPARISON,494.6,2.748
2022-05-14 13:46:49.818,35861,COMPARISON,536.2,2.979
2022-05-14 13:50:45.660,35862,COMPARISON,567.2,3.151
2022-05-14 13:55:54.077,35863,COMPARISON,533.5,2.964
2022-05-14 13:59:50.006,35864,COMPARISON,475.2,2.64
2022-05-14 14:03:45.839,35865,COMPARISON,487.1,2.706
2022-05-14 14:07:41.882,35866,COMPARISON,459.9,2.555
2022-05-14 14:11:37.825,35867,COMPARISON,483.2,2.684
2022-05-14 14:15:33.863,35868,COMPARISON,468.1,2.6
2022-05-14 14:20:41.900,35869,COMPARISON,483.8,2.688
2022-05-14 14:24:37.875,35870,COMPARISON,509.5,2.83
2022-05-14 14:28:33.804,35871,COMPARISON,496.1,2.756
2022-05-14 14:32:29.776,35872,COMPARISON,534.3,2.968
2022-05-14 14:36:26.022,35873,COMPARISON,497.2,2.762
2022-05-14 14:40:22.086,35874,COMPARISON,476.0,2.644
2022-05-14 14:44:29.662,35875,COMPARISON,480.6,2.67
2022-05-14 14:48:25.707,35876,COMPARISON,493.7,2.743
2022-05-14 14:52:21.668,35877,COMPARISON,460.1,2.556
2022-05-14 14:56:17.715,35878,COMPARISON,420.2,2.334
2022-05-14 15:00:13.658,35879,COMPARISON,420.5,2.336
2022-05-14 15:04:09.838,35880,COMPARISON,433.2,2.406
2022-05-16 12:42:11.960,35921,COMPARISON,6.9,2.307
2022-05-16 12:43:13.969,35922,COMPARISON,7.1,2.355
2022-05-16 12:44:16.178,35923,COMPARISON,6.5,2.155
2022-05-16 12:45:18.483,35924,COMPARISON,6.8,2.252
2022-05-16 12:46:20.593,35925,COMPARISON,6.7,2.224
2022-05-16 12:47:23.095,35926,COMPARISON,6.6,2.211
2022-05-16 12:48:25.198,35927,COMPARISON,6.6,2.204
2022-05-16 12:49:27.402,35928,COMPARISON,6.4,2.126
2022-05-16 12:50:29.503,35929,COMPARISON,6.9,2.312
2022-05-16 12:51:31.902,35930,COMPARISON,6.4,2.139
2022-05-16 12:52:33.997,35931,COMPARISON,6.2,2.073
2022-05-16 12:53:36.990,35932,COMPARISON,6.4,2.119
2022-05-16 12:54:39.183,35933,COMPARISON,6.5,2.159
2022-05-16 12:55:41.186,35934,COMPARISON,6.5,2.16
2022-05-16 12:56:43.388,35935,COMPARISON,6.2,2.069
2022-05-16 12:57:45.589,35936,COMPARISON,6.0,1.99
2022-05-16 12:58:47.696,35937,COMPARISON,6.3,2.082
2022-05-16 12:59:49.792,35938,COMPARISON,6.4,2.137
2022-05-16 13:00:52.087,35939,COMPARISON,6.5,2.17
2022-05-16 13:01:54.277,35940,COMPARISON,6.6,2.181
2022-05-17 12:18:19.393,35966,COMPARISON,7.2,2.398
2022-05-17 12:19:21.978,35967,COMPARISON,7.2,2.387
2022-05-17 12:20:25.972,35968,COMPARISON,7.3,2.446
2022-05-17 12:21:28.670,35969,COMPARISON,7.3,2.421
2022-05-17 12:22:30.960,35970,COMPARISON,7.2,2.412
2022-05-17 12:23:33.644,35971,COMPARISON,7.3,2.414
2022-05-17 12:24:36.220,35972,COMPARISON,7.1,2.371
2022-05-17 12:25:41.007,35973,COMPARISON,7.3,2.427
2022-05-17 12:26:43.494,35974,COMPARISON,7.2,2.41
2022-05-17 12:27:45.977,35975,COMPARISON,6.8,2.272
2022-05-17 12:28:48.765,35976,COMPARISON,6.8,2.248
2022-05-17 12:29:51.239,35977,COMPARISON,6.5,2.162
2022-05-17 12:30:56.022,35978,COMPARISON,6.7,2.235
2022-05-17 12:31:58.599,35979,COMPARISON,6.2,2.071
2022-05-17 12:33:00.969,35980,COMPARISON,6.3,2.1
2022-05-17 12:34:03.845,35981,COMPARISON,6.3,2.108
2022-05-17 12:35:06.123,35982,COMPARISON,6.6,2.192
2022-05-17 12:36:11.201,35983,COMPARISON,6.7,2.227
2022-05-17 12:37:13.678,35984,COMPARISON,6.6,2.203
2022-05-17 12:38:16.261,35985,COMPARISON,6.4,2.118
2022-05-17 12:40:32.822,35986,COMPARISON,6.4,2.144
2022-05-17 12:41:35.608,35987,COMPARISON,6.2,2.057
2022-05-17 12:42:37.895,35988,COMPARISON,6.3,2.089
2022-05-17 12:43:41.379,35989,COMPARISON,6.6,2.206
2022-05-17 12:44:43.967,35990,COMPARISON,6.1,2.022
2022-05-17 12:45:46.355,35991,COMPARISON,6.1,2.045
2022-05-17 12:46:49.036,35992,COMPARISON,6.1,2.047
2022-05-17 12:47:51.518,35993,COMPARISON,6.0,2.01
2022-05-17 12:48:56.488,35994,COMPARISON,6.5,2.173
2022-05-17 12:49:59.168,35995,COMPARISON,6.2,2.078
2022-05-17 12:51:01.554,35996,COMPARISON,6.1,2.019
2022-05-17 12:52:04.242,35997,COMPARISON,6.4,2.119
2022-05-17 12:53:06.832,35998,COMPARISON,6.3,2.099
2022-05-17 12:54:12.415,35999,COMPARISON,7.3,2.421
2022-05-17 12:55:14.890,36000,COMPARISON,8.3,2.773
2022-05-17 12:56:17.674,36001,COMPARISON,8.3,2.766
2022-05-17 12:57:20.160,36002,COMPARISON,8.1,2.685
2022-05-17 12:58:22.544,36003,COMPARISON,7.4,2.471
2022-05-17 12:59:26.717,36004,COMPARISON,7.8,2.597
2022-05-17 13:00:29.493,36005,COMPARISON,8.2,2.716
2022-05-17 19:09:01.270,36079,COMPARISON,4.8,2.374
2022-05-17 19:10:02.458,36080,COMPARISON,4.5,2.259
2022-05-17 19:11:03.939,36081,COMPARISON,4.6,2.289
2022-05-17 19:12:05.223,36082,COMPARISON,4.3,2.136
2022-05-17 19:13:06.310,36083,COMPARISON,4.5,2.244
2022-05-17 19:14:07.398,36084,COMPARISON,4.6,2.303
2022-05-17 19:15:08.695,36085,COMPARISON,4.4,2.206
2022-05-17 19:16:09.784,36086,COMPARISON,4.5,2.249
2022-05-17 19:17:10.779,36087,COMPARISON,4.6,2.27
2022-05-17 19:18:12.270,36088,COMPARISON,4.5,2.264
2022-05-17 19:19:13.564,36089,COMPARISON,4.5,2.265
2022-05-17 19:20:14.664,36090,COMPARISON,4.4,2.19
2022-05-17 19:21:15.665,36091,COMPARISON,4.1,2.039
2022-05-17 19:22:16.763,36092,COMPARISON,4.2,2.111
2022-05-17 19:23:17.951,36093,COMPARISON,4.3,2.131
2022-05-17 19:24:19.327,36094,COMPARISON,4.3,2.124
2022-05-17 19:25:20.503,36095,COMPARISON,4.1,2.036
2022-05-17 19:26:21.590,36096,COMPARISON,4.3,2.124
2022-05-17 19:27:22.673,36097,COMPARISON,4.2,2.077
2022-05-17 19:28:23.752,36098,COMPARISON,4.3,2.127
2022-05-17 19:29:58.021,36099,COMPARISON,2.2,2.198
2022-05-17 19:30:55.408,36100,COMPARISON,4.2,2.116
2022-05-17 19:31:56.295,36101,COMPARISON,17.7,2.211
2022-05-17 19:32:59.277,36102,COMPARISON,2.2,2.209
2022-05-17 19:33:56.557,36103,COMPARISON,4.5,2.24
2022-05-17 19:34:57.739,36104,COMPARISON,17.7,2.206
2022-05-17 19:36:00.618,36105,COMPARISON,2.2,2.202
2022-05-17 19:36:57.896,36106,COMPARISON,4.2,2.081
2022-05-17 19:37:58.877,36107,COMPARISON,17.9,2.234
2022-05-17 19:39:01.755,36108,COMPARISON,2.2,2.194
2022-05-17 19:39:59.041,36109,COMPARISON,4.4,2.214
2022-05-17 19:40:59.926,36110,COMPARISON,17.5,2.191
2022-05-17 19:42:16.695,36111,COMPARISON,2.2,2.217
2022-05-17 19:43:16.260,36112,COMPARISON,2.2,2.168
2022-05-17 19:44:15.631,36113,COMPARISON,2.2,2.145
2022-05-17 19:45:15.002,36114,COMPARISON,2.2,2.232
2022-05-17 19:46:28.967,36115,COMPARISON,4.2,2.099
2022-05-17 19:47:29.343,36116,COMPARISON,4.1,2.046
2022-05-17 19:48:29.727,36117,COMPARISON,4.1,2.039
2022-05-17 19:49:30.208,36118,COMPARISON,3.9,1.967
2022-05-17 19:50:59.174,36119,COMPARISON,4.0,2.004
2022-05-17 19:51:59.648,36120,COMPARISON,4.0,2.003
2022-05-17 19:53:00.228,36121,COMPARISON,3.9,1.945
2022-05-17 19:54:00.713,36122,COMPARISON,4.1,2.066
2022-05-17 19:55:31.496,36123,COMPARISON,2.3,2.298
2022-05-17 19:56:28.785,36124,COMPARISON,4.5,2.221
2022-05-17 19:57:29.580,36125,COMPARISON,17.6,2.203
2022-05-17 19:58:32.670,36126,COMPARISON,2.2,2.219
2022-05-17 19:59:29.959,36127,COMPARISON,4.4,2.184
2022-05-17 20:00:30.745,36128,COMPARISON,18.5,2.313
2022-05-17 20:01:33.936,36129,COMPARISON,2.3,2.258
2022-05-17 20:02:31.527,36130,COMPARISON,4.4,2.191
2022-05-17 20:03:32.523,36131,COMPARISON,18.5,2.317
2022-05-17 20:04:35.821,36132,COMPARISON,2.9,2.915
2022-05-17 20:05:33.415,36133,COMPARISON,4.4,2.188
2022-05-17 20:06:34.608,36134,COMPARISON,18.1,2.26
2022-05-17 20:07:50.095,36135,COMPARISON,2.5,2.438
2022-05-17 20:08:47.496,36136,COMPARISON,4.5,2.245
2022-05-17 20:09:48.291,36137,COMPARISON,18.5,2.312
2022-05-17 20:10:51.280,36138,COMPARISON,2.8,2.764
2022-05-17 20:11:48.764,36139,COMPARISON,4.3,2.169
2022-05-17 20:12:49.846,36140,COMPARISON,17.5,2.186
2022-05-17 20:13:52.820,36141,COMPARISON,2.3,2.295
2022-05-17 20:14:50.102,36142,COMPARISON,4.5,2.264
2022-05-17 20:15:50.981,36143,COMPARISON,18.3,2.291
2022-05-17 20:16:53.972,36144,COMPARISON,2.3,2.239
2022-05-17 20:17:51.255,36145,COMPARISON,4.4,2.204
2022-05-17 20:18:52.231,36146,COMPARISON,17.7,2.212
2022-05-17 20:20:07.908,36147,COMPARISON,2.2,2.171
2022-05-17 20:21:05.295,36148,COMPARISON,4.3,2.168
2022-05-17 20:22:06.174,36149,COMPARISON,17.1,2.143
2022-05-17 20:23:09.157,36150,COMPARISON,2.2,2.169
2022-05-17 20:24:06.545,36151,COMPARISON,4.1,2.058
2022-05-17 20:25:07.322,36152,COMPARISON,17.6,2.204
2022-05-17 20:26:10.406,36153,COMPARISON,2.2,2.174
2022-05-17 20:27:07.696,36154,COMPARISON,4.2,2.103
2022-05-17 20:28:08.587,36155,COMPARISON,17.5,2.187
2022-05-17 20:29:11.678,36156,COMPARISON,2.3,2.264
2022-05-17 20:30:08.965,36157,COMPARISON,4.7,2.344
2022-05-17 20:31:09.948,36158,COMPARISON,17.9,2.238
2022-05-17 20:32:27.123,36159,COMPARISON,2.2,2.182
2022-05-17 20:33:26.610,36160,COMPARISON,2.2,2.203
2022-05-17 20:34:26.193,36161,COMPARISON,2.2,2.176
2022-05-17 20:35:25.770,36162,COMPARISON,2.1,2.054
2022-05-17 20:36:39.543,36163,COMPARISON,4.0,1.991
2022-05-17 20:37:39.925,36164,COMPARISON,3.9,1.948
2022-05-17 20:38:40.300,36165,COMPARISON,4.0,2.005
2022-05-17 20:39:40.781,36166,COMPARISON,4.0,2.001
2022-05-17 22:01:42.164,36167,FLAT,6.5,3.22
2022-05-17 22:02:40.043,36168,FLAT,6.4,3.216
2022-05-17 22:03:37.918,36169,FLAT,7.3,3.634
2022-05-17 22:04:36.093,36170,FLAT,6.6,3.313
2022-05-17 22:05:34.369,36171,FLAT,6.5,3.229
2022-05-17 22:06:32.153,36172,FLAT,6.6,3.297
2022-05-17 22:07:30.027,36173,FLAT,6.6,3.314
2022-05-17 22:08:28.101,36174,FLAT,6.5,3.266
2022-05-17 22:09:25.979,36175,FLAT,6.6,3.295
2022-05-17 22:10:23.968,36176,FLAT,6.8,3.399
2022-05-17 22:11:21.852,36177,FLAT,7.3,3.661
2022-05-17 22:12:19.825,36178,FLAT,7.3,3.663
2022-05-17 22:13:17.703,36179,FLAT,7.2,3.598
2022-05-17 22:14:15.576,36180,FLAT,7.2,3.596
2022-05-17 22:15:13.546,36181,FLAT,7.1,3.551
2022-05-17 22:16:11.419,36182,FLAT,7.4,3.713
2022-05-17 22:17:09.399,36183,FLAT,7.2,3.603
2022-05-17 22:18:07.276,36184,FLAT,7.3,3.646
2022-05-17 22:19:05.551,36185,FLAT,7.3,3.644
2022-05-17 22:20:03.434,36186,FLAT,7.3,3.637
2022-05-17 22:21:01.320,36187,FLAT,7.2,3.569
2022-05-17 22:21:59.195,36188,FLAT,7.5,3.764
2022-05-17 22:22:57.377,36189,FLAT,7.4,3.683
2022-05-17 22:23:55.259,36190,FLAT,7.4,3.686
2022-05-17 22:24:53.141,36191,FLAT,8.2,4.092
2022-05-17 22:25:51.323,36192,FLAT,7.5,3.727
2022-05-17 22:26:49.501,36193,FLAT,7.5,3.752
2022-05-17 22:27:47.279,36194,FLAT,7.5,3.74
2022-05-17 22:28:45.152,36195,FLAT,7.3,3.658
2022-05-17 22:29:43.227,36196,FLAT,7.2,3.596
2022-05-17 22:33:13.406,36197,DARK,769.3,2.564
2022-05-17 22:39:09.796,36198,DARK,1012.6,3.375
2022-05-17 22:45:06.452,36199,DARK,1237.2,4.124
2022-05-17 22:51:02.827,36200,DARK,1044.3,3.481
2022-05-17 22:56:59.172,36201,DARK,1146.2,3.821
2022-05-17 23:02:55.740,36202,DARK,1027.8,3.426
2022-05-17 23:08:52.381,36203,DARK,1185.6,3.952
2022-05-17 23:14:48.841,36204,DARK,1126.6,3.755
2022-05-17 23:20:45.320,36205,DARK,1082.8,3.609
2022-05-17 23:26:41.949,36206,DARK,1211.3,4.038
2022-05-17 23:32:38.349,36207,DARK,1115.4,3.718
2022-05-17 23:38:35.032,36208,DARK,984.4,3.281
2022-05-17 23:44:31.584,36209,DARK,959.3,3.198
2022-05-17 23:50:28.337,36210,DARK,1015.8,3.386
2022-05-17 23:56:24.711,36211,DARK,1090.3,3.634
2022-05-18 01:09:28.353,36277,COMPARISON,7.3,3.637
2022-05-18 01:10:29.451,36278,COMPARISON,7.4,3.703
2022-05-18 01:11:30.541,36279,COMPARISON,7.8,3.879
2022-05-18 01:12:31.631,36280,COMPARISON,7.4,3.703
2022-05-18 01:13:32.632,36281,COMPARISON,7.5,3.725
2022-05-18 01:14:34.129,36282,COMPARISON,7.8,3.893
2022-05-18 01:15:35.422,36283,COMPARISON,7.3,3.644
2022-05-18 01:16:36.509,36284,COMPARISON,7.4,3.693
2022-05-18 01:17:37.601,36285,COMPARISON,7.2,3.589
2022-05-18 01:18:38.593,36286,COMPARISON,7.4,3.672
2022-05-18 01:19:39.689,36287,COMPARISON,7.0,3.515
2022-05-18 01:20:40.982,36288,COMPARISON,7.3,3.657
2022-05-18 01:21:42.172,36289,COMPARISON,7.4,3.693
2022-05-18 01:22:43.273,36290,COMPARISON,7.3,3.66
2022-05-18 01:23:44.270,36291,COMPARISON,7.4,3.697
2022-05-18 01:24:45.567,36292,COMPARISON,7.1,3.565
2022-05-18 01:25:46.662,36293,COMPARISON,7.5,3.743
2022-05-18 01:26:47.852,36294,COMPARISON,7.2,3.608
2022-05-18 01:27:49.336,36295,COMPARISON,7.3,3.635
2022-05-18 01:28:50.623,36296,COMPARISON,7.1,3.538
2022-05-18 01:32:06.875,36297,COMPARISON,7.6,3.785
2022-05-18 01:33:08.073,36298,COMPARISON,7.6,3.787
2022-05-18 01:34:09.266,36299,COMPARISON,7.0,3.515
2022-05-18 01:35:10.263,36300,COMPARISON,7.1,3.537
2022-05-18 01:36:11.859,36301,COMPARISON,8.1,4.045
2022-05-18 01:37:13.250,36302,COMPARISON,6.9,3.456
2022-05-18 01:38:14.333,36303,COMPARISON,7.1,3.551
2022-05-18 01:39:15.605,36304,COMPARISON,7.0,3.484
2022-05-18 01:40:16.793,36305,COMPARISON,7.2,3.596
2022-05-18 01:41:18.080,36306,COMPARISON,7.4,3.685
2022-05-18 01:42:19.468,36307,COMPARISON,7.4,3.677
2022-05-18 01:43:20.753,36308,COMPARISON,7.4,3.672
2022-05-18 01:44:21.841,36309,COMPARISON,6.9,3.459
2022-05-18 01:45:22.926,36310,COMPARISON,7.0,3.485
2022-05-18 01:46:24.011,36311,COMPARISON,7.0,3.48
2022-05-18 01:47:25.103,36312,COMPARISON,7.0,3.484
2022-05-18 01:48:26.392,36313,COMPARISON,7.3,3.666
2022-05-18 01:49:27.775,36314,COMPARISON,7.1,3.539
2022-05-18 01:50:28.854,36315,COMPARISON,7.0,3.494
2022-05-18 01:51:29.932,36316,COMPARISON,6.9,3.463
2022-05-18 10:20:22.374,36385,COMPARISON,6.8,3.37
2022-05-18 10:21:23.552,36386,COMPARISON,6.5,3.238
2022-05-18 10:22:24.730,36387,COMPARISON,7.1,3.527
2022-05-18 10:23:26.007,36388,COMPARISON,6.7,3.337
2022-05-18 10:24:27.186,36389,COMPARISON,6.4,3.21
2022-05-18 10:25:29.180,36390,COMPARISON,6.9,3.455
2022-05-18 10:26:30.478,36391,COMPARISON,6.7,3.317
2022-05-18 10:27:31.573,36392,COMPARISON,6.5,3.255
2022-05-18 10:28:32.758,36393,COMPARISON,6.5,3.262
2022-05-18 10:29:33.844,36394,COMPARISON,6.6,3.286
2022-05-18 10:30:34.929,36395,COMPARISON,6.5,3.257
2022-05-18 10:31:36.215,36396,COMPARISON,7.0,3.486
2022-05-18 10:32:37.407,36397,COMPARISON,6.9,3.426
2022-05-18 10:33:38.692,36398,COMPARISON,6.2,3.11
2022-05-18 10:34:39.875,36399,COMPARISON,6.5,3.237
2022-05-18 10:35:41.066,36400,COMPARISON,6.9,3.452
2022-05-18 10:36:42.254,36401,COMPARISON,6.6,3.279
2022-05-18 10:37:43.441,36402,COMPARISON,6.4,3.214
2022-05-18 10:38:45.015,36403,COMPARISON,6.6,3.299
2022-05-18 10:39:46.295,36404,COMPARISON,6.5,3.246
2022-05-18 12:11:33.221,36425,FLAT,4.8,4.813
2022-05-18 12:12:33.224,36426,FLAT,5.0,4.932
2022-05-18 12:13:33.231,36427,FLAT,5.0,5.004
2022-05-18 12:14:32.938,36428,FLAT,4.9,4.908
2022-05-18 12:15:32.841,36429,FLAT,5.0,4.976
2022-05-18 12:16:32.535,36430,FLAT,4.9,4.837
2022-05-18 12:17:32.232,36431,FLAT,5.1,5.071
2022-05-18 12:18:32.028,36432,FLAT,5.2,5.179
2022-05-18 12:19:32.020,36433,FLAT,5.0,5.003
2022-05-18 12:20:32.213,36434,FLAT,5.1,5.071
2022-05-18 12:21:32.108,36435,FLAT,5.1,5.085
2022-05-18 12:22:31.899,36436,FLAT,5.1,5.12
2022-05-18 12:23:31.683,36437,FLAT,4.9,4.911
2022-05-18 12:24:31.567,36438,FLAT,4.7,4.684
2022-05-18 12:25:31.761,36439,FLAT,5.0,4.99
2022-05-18 12:26:31.565,36440,FLAT,5.1,5.089
2022-05-18 12:27:31.571,36441,FLAT,4.8,4.766
2022-05-18 12:28:33.473,36442,FLAT,5.1,5.057
2022-05-18 12:29:35.677,36443,FLAT,5.0,5.024
2022-05-18 12:30:35.982,36444,FLAT,5.2,5.146
2022-05-18 12:31:38.988,36445,FLAT,5.2,5.183
2022-05-18 12:32:43.498,36446,FLAT,5.0,4.995
2022-05-18 12:33:43.608,36447,FLAT,5.2,5.201
2022-05-18 12:34:43.922,36448,FLAT,5.2,5.199
2022-05-18 12:35:43.927,36449,FLAT,5.2,5.193
2022-05-18 12:36:43.740,36450,FLAT,4.8,4.81
2022-05-18 12:37:43.845,36451,FLAT,4.8,4.789
2022-05-18 12:38:43.856,36452,FLAT,5.1,5.091
2022-05-18 12:39:43.860,36453,FLAT,5.2,5.211
2022-05-18 12:40:43.870,36454,FLAT,5.4,5.335
2022-05-18 12:41:43.875,36455,FLAT,5.4,5.33
2022-05-18 12:42:43.773,36456,FLAT,5.2,5.158
2022-05-18 12:43:43.875,36457,FLAT,5.0,4.97
2022-05-18 12:44:44.085,36458,FLAT,5.3,5.232
2022-05-18 12:45:44.193,36459,FLAT,5.6,5.572
2022-05-18 12:46:44.196,36460,FLAT,4.9,4.864
2022-05-18 12:47:44.102,36461,FLAT,4.9,4.89
2022-05-18 12:48:44.117,36462,FLAT,5.3,5.302
2022-05-18 12:49:44.141,36463,FLAT,5.3,5.318
2022-05-18 12:50:44.059,36464,FLAT,5.6,5.618
2022-05-18 12:51:44.376,36465,FLAT,5.3,5.241
2022-05-18 12:52:44.291,36466,FLAT,5.2,5.168
2022-05-18 12:53:44.403,36467,FLAT,5.0,4.935
2022-05-18 12:54:51.221,36468,FLAT,9.5,4.716
2022-05-18 12:55:52.632,36469,FLAT,9.3,4.634
2022-05-18 12:56:53.734,36470,FLAT,8.8,4.402
2022-05-18 12:57:54.635,36471,FLAT,9.7,4.828
2022-05-18 12:58:55.531,36472,FLAT,9.2,4.566
2022-05-18 12:59:56.416,36473,FLAT,9.2,4.585
2022-05-18 13:00:57.309,36474,FLAT,9.0,4.464
2022-05-18 13:01:57.904,36475,FLAT,9.4,4.711
2022-05-18 13:02:58.700,36476,FLAT,9.6,4.766
2022-05-18 13:03:59.702,36477,FLAT,9.3,4.654
2022-05-18 13:05:00.602,36478,FLAT,9.6,4.774
2022-05-18 13:06:01.503,36479,FLAT,9.6,4.802
2022-05-18 13:07:02.504,36480,FLAT,9.4,4.685
2022-05-18 13:08:03.601,36481,FLAT,9.5,4.762
2022-05-18 13:09:04.496,36482,FLAT,9.4,4.672
2022-05-18 13:10:05.290,36483,FLAT,9.4,4.672
2022-05-18 13:11:06.177,36484,FLAT,9.2,4.592
2022-05-18 13:12:07.160,36485,FLAT,9.1,4.54
2022-05-18 13:13:08.254,36486,FLAT,9.9,4.933
2022-05-18 13:14:09.237,36487,FLAT,9.6,4.79
2022-05-18 13:15:10.019,36488,FLAT,10.0,5.006
2022-05-18 13:16:11.199,36489,FLAT,9.7,4.818
2022-05-18 13:17:11.978,36490,FLAT,9.9,4.927
2022-05-18 13:18:12.652,36491,FLAT,9.8,4.864
2022-05-18 13:19:13.421,36492,FLAT,9.7,4.832
2022-05-18 13:20:14.799,36493,FLAT,10.8,5.397
2022-05-18 13:21:16.271,36494,FLAT,10.1,5.037
2022-05-18 13:22:17.342,36495,FLAT,9.1,4.564
2022-05-18 13:23:18.417,36496,FLAT,9.8,4.869
2022-05-18 13:24:19.597,36497,FLAT,9.3,4.631
2022-05-18 13:25:20.577,36498,FLAT,9.2,4.584
2022-05-18 13:26:21.361,36499,FLAT,10.6,5.283
2022-05-18 13:27:23.457,36500,FLAT,9.9,4.953
2022-05-18 13:28:25.048,36501,FLAT,9.7,4.848
2022-05-18 13:29:25.935,36502,FLAT,10.6,5.281
2022-05-18 13:30:27.213,36503,FLAT,9.9,4.936
2022-05-18 13:31:29.589,36504,FLAT,9.8,4.869
2022-05-18 13:32:30.369,36505,FLAT,9.9,4.914
2022-05-18 13:33:31.451,36506,FLAT,9.8,4.909
2022-05-18 13:34:32.430,36507,FLAT,9.9,4.919
2022-05-18 13:35:33.809,36508,FLAT,11.1,5.517
2022-05-18 13:36:35.687,36509,FLAT,10.0,4.991
2022-05-18 13:37:36.857,36510,FLAT,10.2,5.109
2022-05-18 13:44:23.709,36515,COMPARISON,3.3,3.293
2022-05-18 13:45:23.291,36516,COMPARISON,3.4,3.429
2022-05-18 13:46:22.676,36517,COMPARISON,3.3,3.306
2022-05-18 13:47:22.159,36518,COMPARISON,3.4,3.423
2022-05-18 13:58:13.011,36527,COMPARISON,4.2,4.152
2022-05-18 13:59:12.602,36528,COMPARISON,4.9,4.919
2022-05-18 14:00:12.491,36529,COMPARISON,4.3,4.245
2022-05-18 14:01:12.376,36530,COMPARISON,3.9,3.896
2022-05-18 14:03:26.031,36531,COMPARISON,3.4,3.381
2022-05-18 14:04:25.706,36532,COMPARISON,3.5,3.461
2022-05-18 14:05:25.480,36533,COMPARISON,3.1,3.107
2022-05-18 14:06:24.852,36534,COMPARISON,3.3,3.305
2022-05-18 14:07:52.736,36535,COMPARISON,3.3,3.268
2022-05-18 14:08:50.022,36536,COMPARISON,6.4,3.202
2022-05-18 14:09:51.106,36537,COMPARISON,24.4,3.047
2022-05-18 14:10:54.188,36538,COMPARISON,3.7,3.725
2022-05-18 14:11:51.479,36539,COMPARISON,6.5,3.262
2022-05-18 14:12:52.274,36540,COMPARISON,25.2,3.144
2022-05-18 14:13:55.566,36541,COMPARISON,3.8,3.733
2022-05-18 14:14:52.864,36542,COMPARISON,6.9,3.462
2022-05-18 14:15:53.769,36543,COMPARISON,27.3,3.417
2022-05-18 14:16:56.862,36544,COMPARISON,3.9,3.838
2022-05-18 14:17:54.256,36545,COMPARISON,6.9,3.446
2022-05-18 14:18:55.146,36546,COMPARISON,27.7,3.459
2022-05-18 14:20:12.242,36547,COMPARISON,3.8,3.764
2022-05-18 14:21:11.840,36548,COMPARISON,4.1,4.126
2022-05-18 14:22:11.429,36549,COMPARISON,3.7,3.66
2022-05-18 14:23:11.112,36550,COMPARISON,3.7,3.662
2022-05-18 14:24:25.408,36551,COMPARISON,6.8,3.373
2022-05-18 14:25:25.899,36552,COMPARISON,6.8,3.376
2022-05-18 14:26:26.593,36553,COMPARISON,6.5,3.263
2022-05-18 14:27:27.190,36554,COMPARISON,7.1,3.55
2022-05-18 14:28:56.482,36555,COMPARISON,6.8,3.408
2022-05-18 14:29:57.377,36556,COMPARISON,7.5,3.74
